c1.company_id,c1.company_name,c1.industry,c1.sector,c1.categories,c1.company_status,c1.company_type,c1.address,c1.postal_code,c1.city,c1.country,c1.state,c1.foundation_year,c1.registration_date,c1.website,c1.rank,c1.market_cap_or_valuation,c1.number_of_employees,c1.ceo,c1.assets,c1.profit_or_net_income,c1.revenue,c1.share_price,c1.change_1_day,c1.change_1_year,c1.debts,c1.phone,c1.notes_or_description,c2.company_id,c2.company_name,c2.industry,c2.sector,c2.categories,c2.company_status,c2.company_type,c2.address,c2.postal_code,c2.city,c2.country,c2.state,c2.foundation_year,c2.registration_date,c2.website,c2.rank,c2.market_cap_or_valuation,c2.number_of_employees,c2.ceo,c2.assets,c2.profit_or_net_income,c2.revenue,c2.share_price,c2.change_1_day,c2.change_1_year,c2.debts,c2.phone,c2.notes_or_description,similarity_score,is_match
1138,ds smith paper,,,,,,kemsley mill kemsley,me10 2td,sittingbourne,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/ds-smith-paper-limited.gbd3i8q8f.html,,,,,,,,,,,,,,3929,ds smith paper,,,,,,kemsley mill kemsley,me10 2td,sittingbourne,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/ds-smith-paper-limited.gbd3i8q8f.html,,,,,,,,,,,,,headquarter,100.0,True
4503,huttig building products,,,,,,555 maryville university dr ste 400,631415805,saint louis,united states,missouri(mo),,,https://www.info-clipper.com/en/company/united-states/huttig-building-products-inc.usd3r6b8.html,,,,,,,,,,,,,headquarter,2523,huttig building products,,,,,,555 maryville university dr ste 400,631415805,saint louis,united states,missouri(mo),,,https://www.info-clipper.com/en/company/united-states/huttig-building-products-inc.usd3r6b8.html,,,,,,,,,,,,,headquarter,100.0,True
,sandhar technologies,auto components,,,,public,,,unknown,,,1987 (36 yrs old),,,,,,,,,,,,,,,,08fa8d720b3f474e87abf4f6a026a341,sangoma technologies,,,['Telecommunication'],,,,,unknown,canada,,,,,6622,$95.48 m,,,,,,$4.32,-1.37%,-73.51%,,,,85.0,False
1718,johnson matthey,,,,,,5th floor 25 farringdon street,ec4a 4ab,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/johnson-matthey-plc.gbd3h4gqp.html,,,,,,,,,,,,,headquarter,4531,johnson matthey,,,,,,5th floor 25 farringdon street,ec4a 4ab,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/johnson-matthey-plc.gbd3h4gqp.html,,,,,,,,,,,,,headquarter,100.0,True
1690,nighthawk biosciences,,,,,,627 davis dr ste 400,275606847,morrisville,united states,north carolina(nc),,,https://www.info-clipper.com/en/company/united-states/nighthawk-biosciences-inc.usddpb6h0.html,,,,,,,,,,,,,headquarter,3510,nighthawk biosciences,,,,,,627 davis dr ste 400,275606847,morrisville,united states,north carolina(nc),,,https://www.info-clipper.com/en/company/united-states/nighthawk-biosciences-inc.usddpb6h0.html,,,,,,,,,,,,,headquarter,100.0,True
1078,boohoo,,,,,,49-51 dale street,m1 2hf,manchester,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/boohoo-group-plc.gbd3mzuxs.html,,,,,,,,,,,,,headquarter,3854,boohoo,,,,,,49-51 dale street,m1 2hf,manchester,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/boohoo-group-plc.gbd3mzuxs.html,,,,,,,,,,,,,headquarter,100.0,True
994,gf financial markets (uk),,,,,,milbank house 1 finsbury square,ec2a 1ae,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/gf-financial-markets-limited.gbd3hyp0u.html,,,,,,,,,,,,,single address,3763,gf financial markets (uk),,,,,,milbank house 1 finsbury square,ec2a 1ae,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/gf-financial-markets-limited.gbd3hyp0u.html,,,,,,,,,,,,,single address,100.0,True
a49d9138b1c2410faa74c123d7545c9b,arco platform,,,"['Consumer Defensive', 'Education', 'Software and IT', 'Technology']",,,,,unknown,brazil,,,,https://investor.arcoplatform.com/,"8,996",,,,"1,178 million usd",-31 million usd,242 million usd,,,,809 million usd,,,,arco platform,,,,,,,,unknown,,,,,https://disfold.com/company/arco-platform-limited/,,$1.29 billion,"2,746",mr. ari de sa cavalcante neto,,,,,,,,,,100.0,True
4565,kellydeli,,,,,,via archimede 10,20129,milano,italy,italy,,,https://www.info-clipper.com/en/company/italy/kellydeli-srl.itd76dhwv.html,,,,,,,,,,,,,headquarter,1686,kellydeli,,,,,,via archimede 10,20129,milano,italy,italy,,,https://www.info-clipper.com/en/company/italy/kellydeli-srl.itd76dhwv.html,,,,,,,,,,,,,,100.0,True
3668,gtt italy,,,,,,via cornelia 498,00166,roma,italy,italy,,,https://www.info-clipper.com/en/company/italy/gtt-italy-srl.itd78g1yl.html,,,,,,,,,,,,,headquarter,854,gtt italy,,,,,,via cornelia 498,166,roma,italy,italy,,,https://www.info-clipper.com/en/company/italy/gtt-italy-srl.itd78g1yl.html,,,,,,,,,,,,,headquarter,100.0,True
c53c4b6517574a3293165aa7dc058a82,laurentian bank of canada,,,"['Financial Services', 'Banking Services', 'Brokerage Services', 'Securities']",,,,,unknown,canada,montreal,,,https://www.laurentianbank.ca,"7,522",,"2,900",,"34,662 million usd",34 million usd,740 million usd,,,,"32,632 million usd",,,,laurentian bank of canada,financial services,,,,,"1420-1981 mcgill college ave, montreal, quebec, h3a3k3",,unknown,,,,,www.laurentianbank.ca,,$1.1b,"2,800",,,,$1.4b,,,,,1 514 2847192,,100.0,True
,oracle,,,,,,,,unknown,united states,,,,,,$203.34 b,,,$108.64 b,$7.56 b,$41.83 b,,,,,,,,oracle,technology and communications,,,,,"2300 oracle way, austin, texas, 78741",,unknown,,,,,www.oracle.com,,$233.8b,"143,000",,,,$42.4b,,,,,1 737 8671000,,100.0,True
1136,pomellato,,,,,,via anna neera 37,20141,milano,italy,italy,,,https://www.info-clipper.com/en/company/italy/pomellato-spa.itd732ehn.html,,,,,,,,,,,,,headquarter,3993,pomellato,,,,,,via anna neera 37,20141,milano,italy,italy,,,https://www.info-clipper.com/en/company/italy/pomellato-spa.itd732ehn.html,,,,,,,,,,,,,headquarter,100.0,True
4577,italware,,,,,,via della maglianella 65/e,00166,roma,italy,italy,,,https://www.info-clipper.com/en/company/italy/italware-srl.itd791gpi.html,,,,,,,,,,,,,headquarter,4580,italware,,,,,,via della maglianella 65 e,00166,roma,italy,italy,,,https://www.info-clipper.com/en/company/italy/italware-services-srl.itd798g4g.html,,,,,,,,,,,,,headquarter,100.0,True
4246,investec 1,,,,,,2 gresham street,ec2v 7qp,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/investec-1-limited.gbd3i7bvj.html,,,,,,,,,,,,,headquarter,1450,investec 1,,,,,,2 gresham street,ec2v 7qp,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/investec-1-limited.gbd3i7bvj.html,,,,,,,,,,,,,headquarter,100.0,True
1772,dtp hospitality uk,,,,,,one piccadilly place 1 auburn st,m1 3dg,manchester,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/dtp-hospitality-uk-limited.gbd4wf5y5.html,,,,,,,,,,,,,headquarter,4588,dtp hospitality uk,,,,,,one piccadilly place 1 auburn st,m1 3dg,manchester,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/dtp-hospitality-uk-limited.gbd4wf5y5.html,,,,,,,,,,,,,headquarter,100.0,True
fd19212edcf34f8a8af68023b5fec8eb,techtronic,,,"['Industries', 'Electrical Products', 'Power Equipment', 'Home Appliances', 'Tools and Equipment']",,,,,unknown,hong kong,,,,https://www.ttigroup.com/,603,,"51,426",,"13,007 million usd","1,099 million usd","13,203 million usd",,,,"8,285 million usd",,,17322d932322411ba61a05bd9b7b3ec9,techtronic,,,"['Electronics', 'Tool manufacturers', 'Manufacturing']",,,,,unknown,hong kong,,,,,744,$23.01 b,,,,,,$12.30,-2.67%,-42.12%,,,,100.0,True
2083,waste management national,,,,,,800 capitol st ste 3000,770022945,houston,united states,texas(tx),,,https://www.info-clipper.com/en/company/united-states/waste-management-national-services-inc.usd1bmksg.html,,,,,,,,,,,,,headquarter,4021,waste management national,,,,,,800 capitol st ste 3000,770022945,houston,united states,texas(tx),,,https://www.info-clipper.com/en/company/united-states/waste-management-national-services-inc.usd1bmksg.html,,,,,,,,,,,,,headquarter,100.0,True
,planeta,consumer services,publishing,,,,,,unknown,,,1949,,,,,,,,,,,,,,,publishing,,planet,,,,,,,,unknown,,,,,https://disfold.com/company/planet-technology-corp/,,tw$4.51 billion,155,mr. ching-kang chen,,,,,,,,,,92.3076923076923,False
534,mercury 1,,,,,,viale giuseppe mazzini 4,195,roma,italy,italy,,,https://www.info-clipper.com/en/company/italy/mercury-1-srl.itd7a8ys0.html,,,,,,,,,,,,,single address,3249,mercury 1,,,,,,viale giuseppe mazzini 4,00195,roma,italy,italy,,,https://www.info-clipper.com/en/company/italy/mercury-1-srl.itd7a8ys0.html,,,,,,,,,,,,,single address,100.0,True
901,ps manor farm solar,,,,,,"c/o foresight group llp the shard, 32 london bridge street",se1 9sg,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/ps-manor-farm-solar-limited.gbd3mrn3g.html,,,,,,,,,,,,,single address,3639,ps manor farm solar,,,,,,"c/o foresight group llp the shard, 32 london bridge street",se1 9sg,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/ps-manor-farm-solar-limited.gbd3mrn3g.html,,,,,,,,,,,,,single address,100.0,True
4512,nutrition biosciences,,,,,,974 centre rd bdg 730,198051269,wilmington,united states,delaware(de),,,https://www.info-clipper.com/en/company/united-states/nutrition-biosciences-inc.usd1xxjte.html,,,,,,,,,,,,,single address,2532,nutrition biosciences,,,,,,974 centre rd bdg 730,198051269,wilmington,united states,delaware(de),,,https://www.info-clipper.com/en/company/united-states/nutrition-biosciences-inc.usd1xxjte.html,,,,,,,,,,,,,single address,100.0,True
,stmicroelectronics,,,,,,,,unknown,switzerland,,,,,,$34.46 b,,,$15.54 b,$2.01 b,$12.78 b,,,,,,,,stmicroelectronics,technology and communications,,,,,"39 chemin du champ des filles, plan-les-ouates, genf, 1228",,unknown,,,,,www.st.com,,$38.9b,"48,254",,,,$12.8b,,,,,41 22 9292929,,100.0,True
1942,general electric international operations,,,,,,191 rosa parks st,452022573,cincinnati,united states,ohio(oh),,,https://www.info-clipper.com/en/company/united-states/general-electric-international-operations-company-inc.usdfnyqvj.html,,,,,,,,,,,,,headquarter,3871,general electric international operations,,,,,,191 rosa parks st,452022573,cincinnati,united states,ohio(oh),,,https://www.info-clipper.com/en/company/united-states/general-electric-international-operations-company-inc.usdfnyqvj.html,,,,,,,,,,,,,headquarter,100.0,True
3992,dhl supply chain,,,,,,251 midsummer boulevard,mk9 1ea,milton keynes,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/dhl-supply-chain-limited.gbd3i7jj7.html,,,,,,,,,,,,,headquarter,1201,dhl supply chain,,,,,,251 midsummer boulevard,mk9 1ea,milton keynes,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/dhl-supply-chain-limited.gbd3i7jj7.html,,,,,,,,,,,,,headquarter,100.0,True
,epic games,other,,,,,,,cary,united states,,1991.0,10/26/2018,,,$31.5b,,,,,,,,,,,private equity - iv,2616,epic games,,,,,,620 crossroads blvd,275186965,cary,united states,north carolina(nc),,,https://www.info-clipper.com/en/company/united-states/epic-games-inc.usddamc3s.html,,,,,,,,,,,,,headquarter,100.0,True
275,ts laevad,,,,,,sadama tn 25/2,10111,tallinn,estonia,estonia,,,https://www.info-clipper.com/en/company/estonia/ts-laevad-ou.eed8d69kb.html,,,,,,,,,,,,,,3422,ts laevad,,,,,,sadama tn 25/2,10111,tallinn,estonia,estonia,,,https://www.info-clipper.com/en/company/estonia/ts-laevad-ou.eed8d69kb.html,,,,,,,,,,,,,single address,100.0,True
2217,victoria's secret stores,,,,,,4 limited pkwy e,430685300,reynoldsburg,united states,ohio(oh),,,https://www.info-clipper.com/en/company/united-states/victorias-secret-stores-llc.usd1fxlox.html,,,,,,,,,,,,,headquarter,4161,victoria's secret stores,,,,,,4 limited pkwy e,430685300,reynoldsburg,united states,ohio(oh),,,https://www.info-clipper.com/en/company/united-states/victorias-secret-stores-llc.usd1fxlox.html,,,,,,,,,,,,,headquarter,100.0,True
766,h.j. heinz,,,,,,south building hayes park,ub4 8al,hayes,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/hj-heinz-company-limited.gbd3m7ulf.html,,,,,,,,,,,,,headquarter,3432,h.j. heinz,,,,,,south building hayes park,ub4 8al,hayes,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/hj-heinz-company-limited.gbd3m7ulf.html,,,,,,,,,,,,,headquarter,100.0,True
,digital bros,,,,,,,,unknown,,,,,https://disfold.com/company/digital-bros-spa/,,€358.0 million,330,mr. abramo galante,,,,,,,,,,a6f86cb9f708429285d844206fa61ccb,digital bros,,,"['Video games', 'Tech', 'Entertainment']",,,,,unknown,italy,,,,,5749,$0.35 b,,,,,,$24.24,0.72%,-27.32%,,,,100.0,True
1de28fdc415745be8fc5c22ca8c4a752,daikin,,,"['Industries', 'Electronics', 'Electrical Products', 'Air Conditioners', 'Refrigerators', 'Home Appliances', 'Building Products and Equipment']",,,,,unknown,japan,osaka,,,https://www.daikin.com/,274,,"80,369",masanori togawa,"27,904 million usd","1,589 million usd","22,687 million usd",,,,"13,251 million usd",,,89ba16813f22480790d89572b171680f,daikin,,,['Manufacturing'],,,,,unknown,japan,,,,,329,$48.82 b,,,,,,$166.83,-1.43%,-22.91%,,,,100.0,True
2406,constellis,,,,,,13530 dulles technology dr ste 500,201714642,herndon,united states,virginia(va),,,https://www.info-clipper.com/en/company/united-states/constellis-llc.usd1araep.html,,,,,,,,,,,,,headquarter,4359,constellis,,,,,,13530 dulles technology dr ste 500,201714642,herndon,united states,virginia(va),,,https://www.info-clipper.com/en/company/united-states/constellis-holdings-llc.usdfz7ld1.html,,,,,,,,,,,,,headquarter,100.0,True
,jd sports fashion,,,,,,,,unknown,united kingdom,,,,,,$9.59 b,,,$8.97 b,$563.3 m,$10.18 b,,,,,,,,jd sports fashion,,,,,,,,unknown,,,,,https://disfold.com/company/jd-sports-fashion-plc/,,£7.63 billion,"37,297",not found,,,,,,,,,,100.0,True
61,garnet uk 23 new,,,,,,"2nd floor kingsbourne house, 229-231 high holborn",wc1v 7da,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/garnet-uk-23-new-limited.gbd3qstzt.html,,,,,,,,,,,,,single address,3189,garnet uk 7 new,,,,,,"2nd floor kingsbourne house, 229-231 high holborn",wc1v 7da,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/garnet-uk-7-new-limited.gbd3qnj0a.html,,,,,,,,,,,,,single address,90.32258064516128,True
889,hozelock,,,,,,midpoint park kingsbury road,b76 1ab,sutton coldfield,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/hozelock-group-limited.gbd8cx05k.html,,,,,,,,,,,,,,3619,hozelock,,,,,,midpoint park kingsbury road,b76 1ab,sutton coldfield,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/hozelock-group-limited.gbd8cx05k.html,,,,,,,,,,,,,single address,100.0,True
1930,chapter 4,,,,,,62 king st ste 3,100144807,new york,united states,new york(ny),,,https://www.info-clipper.com/en/company/united-states/chapter-4-corp.usdfbiyoy.html,,,,,,,,,,,,,headquarter,3859,chapter 4,,,,,,62 king st ste 3,100144807,new york,united states,new york(ny),,,https://www.info-clipper.com/en/company/united-states/chapter-4-corp.usdfbiyoy.html,,,,,,,,,,,,,headquarter,100.0,True
612c4aed2cca4d9ab787d2faf6687753,itc,,,"['Consumer Defensive', 'Tobacco Products', 'Cigarettes', 'Hotels', 'Food Products', 'Agriculture Products', 'FMCG', 'Tobacco and Cigarette']",,,,,unknown,india,kolkata,,,https://www.itcportal.com/,574,,"36,500",sanjiv puri,"9,671 million usd","1,908 million usd","7,520 million usd",,,,"1,807 million usd",,,,itc,fmcg,,,,public,,,unknown,,,1975 (48 yrs old),,,,,,,,,,,,,,,,100.0,True
,central retail pcl,retailing,,,,,"22 soi somkid ploenchit road lumpini, pathumwan, bangkok, 10330",,unknown,,,,,www.centralretail.com,,$8.0b,"53,585",,,,$5.7b,,,,,66 26 503600,,,central retail,,,,,,,,unknown,,,,,https://disfold.com/company/central-retail-corp-public-company-ltd/,,฿237.93 billion,not found,mr. yol phokasub,,,,,,,,,,87.5,True
378,aec underwriting agenzia di assicurazione e riassicurazione,,,,,,piazza delle muse 7,197,roma,italy,italy,,,https://www.info-clipper.com/en/company/italy/aec-underwriting-agenzia-di-assicurazione-e-riassicurazione-spa.itd798s5q.html,,,,,,,,,,,,,headquarter,3608,aec underwriting agenzia di assicurazione e riassicurazione,,,,,,piazza delle muse 7,00197,roma,italy,italy,,,https://www.info-clipper.com/en/company/italy/aec-underwriting-agenzia-di-assicurazione-e-riassicurazione-spa.itd798s5q.html,,,,,,,,,,,,,headquarter,100.0,True
,kion,,,,,,,,unknown,germany,,,,,,$8.19 b,,,$19.17 b,$671.8 m,$12.17 b,,,,,,,,kion,,,,,,,,unknown,,,,,https://disfold.com/company/kion-group-ag/,,€7.84 billion,"39,602",dr. richard robinson smith,,,,,,,,,,100.0,True
,allianz,it services & consulting,,,,,,,unknown,,,1890 (133 yrs old),,,,,,,,,,,,,,,,,allianz,financials,full line insurance,,,,,,unknown,,,1890,,,,,,,,,,,,,,,insurance and asset management,100.0,True
802,vistra,,,,,,"suite 1, 3rd floor 11-12 st. james's square",sw1y 4lb,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/vistra-limited.gbd3latny.html,,,,,,,,,,,,,headquarter,3483,vistra,,,,,,"suite 1, 3rd floor 11-12 st. james's square",sw1y 4lb,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/vistra-limited.gbd3latny.html,,,,,,,,,,,,,headquarter,100.0,True
2761,aspen insurance uk,,,,,,plantation place 30 fenchurch street,ec3m 3bd,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/aspen-insurance-uk-limited.gbd4uyknt.html,,,,,,,,,,,,,headquarter,2764,aspen insurance uk,,,,,,plantation place 30 fenchurch street,ec3m 3bd,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/aspen-insurance-uk-services-limited.gbd3ohgx6.html,,,,,,,,,,,,,headquarter,100.0,True
391,vbh estonia,,,,,,laike tee 12,75301,"peetri alevik, rae vald",estonia,estonia,,,https://www.info-clipper.com/en/company/estonia/vbh-estonia-ou.eed952x12.html,,,,,,,,,,,,,single address,3537,vbh estonia,,,,,,laike tee 12,75301,"peetri alevik, rae vald",estonia,estonia,,,https://www.info-clipper.com/en/company/estonia/vbh-estonia-ou.eed952x12.html,,,,,,,,,,,,,single address,100.0,True
4379,clivet,,,,,,via camp lonc 25,32032,feltre,italy,italy,,,https://www.info-clipper.com/en/company/italy/clivet-spa.itd798q9z.html,,,,,,,,,,,,,headquarter,1507,clivet,,,,,,via camp lonc 25,32032,feltre,italy,italy,,,https://www.info-clipper.com/en/company/italy/clivet-spa.itd798q9z.html,,,,,,,,,,,,,headquarter,100.0,True
,westrock,,,,,,,,unknown,,,,,,,,,,,,,,,,,,,0bea6e71ddee4448bbfa88a6054c5b45,westrock,,,"['Consumer Cyclical', 'Packaging', 'Packaging Machines', 'Machinery Manufacturing', 'Packaging Materials', 'Consumer Durables']",,,,,unknown,united states,georgia,,,https://www.westrock.com/,"1,588",,"49,900",,"29,254 million usd",838 million usd,"18,746 million usd",,,,"17,584 million usd",,,100.0,True
,china eastern airlines,,,,,,,,unknown,,,,,https://disfold.com/company/china-eastern-airlines-corporation-limited/,,cn¥64.80 billion,"81,157",not found,,,,,,,,,,,china southern airlines,full-service airlines,,,,,,,unknown,,,,,,351,,,,,,,,,,,,,88.88888888888889,False
4084,mazak,,,,,,8025 production dr,410423092,florence,united states,kentucky(ky),,,https://www.info-clipper.com/en/company/united-states/mazak-corporation.usd16frue.html,,,,,,,,,,,,,headquarter,2143,mazak,,,,,,8025 production dr,410423092,florence,united states,kentucky(ky),,,https://www.info-clipper.com/en/company/united-states/mazak-corporation.usd16frue.html,,,,,,,,,,,,,headquarter,100.0,True
,sysco,wholesale,,,,,"1390 enclave pkwy, houston, texas, 77077-2025",,unknown,,,,,www.sysco.com,,$39.2b,"71,000",,,,$68.6b,,,,,1 281 5841390,,,sysco,,,,,,,,unknown,,,,,,,,,,,,,,,,,,,100.0,True
,quinenco,,,,,,,,unknown,chile,,,,,,$4.84 b,,,$72.47 b,$2.49 b,$8.46 b,,,,,,,,quinenco,,,,,,,,unknown,,,,,,,,,,,,,,,,,,,100.0,True
1876,nevada power,,,,,,6226 w sahara ave,891463060,las vegas,united states,nevada(nv),,,https://www.info-clipper.com/en/company/united-states/nevada-power-company.usd45erv.html,,,,,,,,,,,,,headquarter,3799,nevada power,,,,,,6226 w sahara ave,891463060,las vegas,united states,nevada(nv),,,https://www.info-clipper.com/en/company/united-states/nevada-power-company.usd45erv.html,,,,,,,,,,,,,headquarter,100.0,True
